UF;Município;Município-UF;IBGE
RS;Benjamin Constant do Sul;Benjamin Constant do Sul-RS;4302055
RS;Bento Gonçalves;Bento Gonçalves-RS;4302105
RS;Boa Vista das Missões;Boa Vista das Missões-RS;4302154
RS;Boa Vista do Buricá;Boa Vista do Buricá-RS;4302204
RS;Boa Vista do Cadeado;Boa Vista do Cadeado-RS;4302220
RS;Boa Vista do Incra;Boa Vista do Incra-RS;4302238
RS;Boa Vista do Sul;Boa Vista do Sul-RS;4302253
RS;Bom Jesus;Bom Jesus-RS;4302303
RS;Bom Princípio;Bom Princípio-RS;4302352
RS;Bom Progresso;Bom Progresso-RS;4302378
RS;Bom Retiro do Sul;Bom Retiro do Sul-RS;4302402
RS;Boqueirão do Leão;Boqueirão do Leão-RS;4302451
RS;Bossoroca;Bossoroca-RS;4302501
RS;Bozano;Bozano-RS;4302584
RS;Braga;Braga-RS;4302600
RS;Brochier;Brochier-RS;4302659
RS;Butiá;Butiá-RS;4302709
RS;Caçapava do Sul;Caçapava do Sul-RS;4302808
RS;Cacequi;Cacequi-RS;4302907
RS;Cachoeira do Sul;Cachoeira do Sul-RS;4303004
RS;Cachoeirinha;Cachoeirinha-RS;4303103
RS;Cacique Doble;Cacique Doble-RS;4303202
RS;Caibaté;Caibaté-RS;4303301
RS;Caiçara;Caiçara-RS;4303400
RS;Camaquã;Camaquã-RS;4303509
RS;Camargo;Camargo-RS;4303558
RS;Cambará do Sul;Cambará do Sul-RS;4303608
RS;Campestre da Serra;Campestre da Serra-RS;4303673
RS;Campina das Missões;Campina das Missões-RS;4303707
RS;Campinas do Sul;Campinas do Sul-RS;4303806
RS;Campo Bom;Campo Bom-RS;4303905
RS;Campo Novo;Campo Novo-RS;4304002
RS;Campos Borges;Campos Borges-RS;4304101
RS;Candelária;Candelária-RS;4304200
RS;Cândido Godói;Cândido Godói-RS;4304309
RS;Candiota;Candiota-RS;4304358
RS;Canela;Canela-RS;4304408
RS;Canguçu;Canguçu-RS;4304507
RS;Canoas;Canoas-RS;4304606
RS;Canudos do Vale;Canudos do Vale-RS;4304614
RS;Capão Bonito do Sul;Capão Bonito do Sul-RS;4304622
RS;Capão da Canoa;Capão da Canoa-RS;4304630
RS;Capão do Cipó;Capão do Cipó-RS;4304655
RS;Capão do Leão;Capão do Leão-RS;4304663
RS;Capela de Santana;Capela de Santana-RS;4304689
RS;Capitão;Capitão-RS;4304697
RS;Capivari do Sul;Capivari do Sul-RS;4304671
RS;Caraá;Caraá-RS;4304713
RS;Carazinho;Carazinho-RS;4304705
RS;Carlos Barbosa;Carlos Barbosa-RS;4304804
RS;Carlos Gomes;Carlos Gomes-RS;4304853
RS;Casca;Casca-RS;4304903
RS;Caseiros;Caseiros-RS;4304952
RS;Catuípe;Catuípe-RS;4305009
RS;Caxias do Sul;Caxias do Sul-RS;4305108
RS;Centenário;Centenário-RS;4305116
RS;Cerrito;Cerrito-RS;4305124
RS;Cerro Branco;Cerro Branco-RS;4305132
RS;Cerro Grande;Cerro Grande-RS;4305157
RS;Cerro Grande do Sul;Cerro Grande do Sul-RS;4305173
RS;Cerro Largo;Cerro Largo-RS;4305207
RS;Chapada;Chapada-RS;4305306
RS;Charqueadas;Charqueadas-RS;4305355
RS;Charrua;Charrua-RS;4305371
RS;Chiapetta;Chiapetta-RS;4305405
RS;Chuí;Chuí-RS;4305439
RS;Chuvisca;Chuvisca-RS;4305447
RS;Cidreira;Cidreira-RS;4305454
RS;Ciríaco;Ciríaco-RS;4305504
RS;Colinas;Colinas-RS;4305587
RS;Colorado;Colorado-RS;4305603
RS;Condor;Condor-RS;4305702
RS;Constantina;Constantina-RS;4305801
RS;Coqueiro Baixo;Coqueiro Baixo-RS;4305835
RS;Coqueiros do Sul;Coqueiros do Sul-RS;4305850
RS;Coronel Barros;Coronel Barros-RS;4305871
RS;Coronel Bicaco;Coronel Bicaco-RS;4305900
RS;Coronel Pilar;Coronel Pilar-RS;4305934
RS;Cotiporã;Cotiporã-RS;4305959
RS;Coxilha;Coxilha-RS;4305975
RS;Crissiumal;Crissiumal-RS;4306007
RS;Cristal;Cristal-RS;4306056
RS;Cristal do Sul;Cristal do Sul-RS;4306072
RS;Cruz Alta;Cruz Alta-RS;4306106
RS;Cruzaltense;Cruzaltense-RS;4306130
RS;Cruzeiro do Sul;Cruzeiro do Sul-RS;4306205
RS;David Canabarro;David Canabarro-RS;4306304
RS;Derrubadas;Derrubadas-RS;4306320
RS;Dezesseis de Novembro;Dezesseis de Novembro-RS;4306353
RS;Dilermando de Aguiar;Dilermando de Aguiar-RS;4306379
RS;Dois Irmãos;Dois Irmãos-RS;4306403
RS;Dois Irmãos das Missões;Dois Irmãos das Missões-RS;4306429
RS;Dois Lajeados;Dois Lajeados-RS;4306452
RS;Dom Feliciano;Dom Feliciano-RS;4306502
RS;Dom Pedrito;Dom Pedrito-RS;4306601
RS;Dom Pedro de Alcântara;Dom Pedro de Alcântara-RS;4306551
RS;Dona Francisca;Dona Francisca-RS;4306700
RS;Doutor Maurício Cardoso;Doutor Maurício Cardoso-RS;4306734
RS;Doutor Ricardo;Doutor Ricardo-RS;4306759
RS;Eldorado do Sul;Eldorado do Sul-RS;4306767
RS;Encantado;Encantado-RS;4306809
RS;Encruzilhada do Sul;Encruzilhada do Sul-RS;4306908
RS;Engenho Velho;Engenho Velho-RS;4306924
RS;Entre Rios do Sul;Entre Rios do Sul-RS;4306957
RS;Entre-Ijuís;Entre-Ijuís-RS;4306932
RS;Erebango;Erebango-RS;4306973
RS;Erechim;Erechim-RS;4307005
RS;Ernestina;Ernestina-RS;4307054
RS;Erval Grande;Erval Grande-RS;4307203
RS;Erval Seco;Erval Seco-RS;4307302
RS;Esmeralda;Esmeralda-RS;4307401
RS;Esperança do Sul;Esperança do Sul-RS;4307450
RS;Espumoso;Espumoso-RS;4307500
RS;Estação;Estação-RS;4307559
RS;Estância Velha;Estância Velha-RS;4307609
RS;Esteio;Esteio-RS;4307708
RS;Estrela;Estrela-RS;4307807
RS;Estrela Velha;Estrela Velha-RS;4307815
RS;Eugênio de Castro;Eugênio de Castro-RS;4307831
RS;Fagundes Varela;Fagundes Varela-RS;4307864
RS;Farroupilha;Farroupilha-RS;4307906
RS;Faxinal do Soturno;Faxinal do Soturno-RS;4308003
RS;Faxinalzinho;Faxinalzinho-RS;4308052
RS;Fazenda Vilanova;Fazenda Vilanova-RS;4308078
RS;Feliz;Feliz-RS;4308102
RS;Flores da Cunha;Flores da Cunha-RS;4308201
RS;Floriano Peixoto;Floriano Peixoto-RS;4308250
RS;Fontoura Xavier;Fontoura Xavier-RS;4308300
RS;Formigueiro;Formigueiro-RS;4308409
RS;Forquetinha;Forquetinha-RS;4308433
RS;Fortaleza dos Valos;Fortaleza dos Valos-RS;4308458
RS;Frederico Westphalen;Frederico Westphalen-RS;4308508
RS;Garibaldi;Garibaldi-RS;4308607
RS;Garruchos;Garruchos-RS;4308656
RS;Gaurama;Gaurama-RS;4308706
RS;General Câmara;General Câmara-RS;4308805
RS;Gentil;Gentil-RS;4308854
RS;Getúlio Vargas;Getúlio Vargas-RS;4308904
RS;Giruá;Giruá-RS;4309001
RS;Glorinha;Glorinha-RS;4309050
RS;Gramado;Gramado-RS;4309100
RS;Gramado dos Loureiros;Gramado dos Loureiros-RS;4309126
RS;Gramado Xavier;Gramado Xavier-RS;4309159
RS;Gravataí;Gravataí-RS;4309209
RS;Guabiju;Guabiju-RS;4309258
RS;Guaíba;Guaíba-RS;4309308
RS;Guaporé;Guaporé-RS;4309407
RS;Guarani das Missões;Guarani das Missões-RS;4309506
RS;Harmonia;Harmonia-RS;4309555
RS;Herval;Herval-RS;4307104
RS;Herveiras;Herveiras-RS;4309571
RS;Horizontina;Horizontina-RS;4309605
RS;Hulha Negra;Hulha Negra-RS;4309654
RS;Humaitá;Humaitá-RS;4309704
RS;Ibarama;Ibarama-RS;4309753
RS;Ibiaçá;Ibiaçá-RS;4309803
RS;Ibiraiaras;Ibiraiaras-RS;4309902
RS;Ibirapuitã;Ibirapuitã-RS;4309951
RS;Ibirubá;Ibirubá-RS;4310009
RS;Igrejinha;Igrejinha-RS;4310108
RS;Ijuí;Ijuí-RS;4310207
RS;Ilópolis;Ilópolis-RS;4310306
RS;Imbé;Imbé-RS;4310330
RS;Imigrante;Imigrante-RS;4310363
RS;Independência;Independência-RS;4310405
RS;Inhacorá;Inhacorá-RS;4310413
RS;Ipê;Ipê-RS;4310439
RS;Ipiranga do Sul;Ipiranga do Sul-RS;4310462
RS;Iraí;Iraí-RS;4310504
RS;Itaara;Itaara-RS;4310538
RS;Itacurubi;Itacurubi-RS;4310553
RS;Itapuca;Itapuca-RS;4310579
RS;Itaqui;Itaqui-RS;4310603
RS;Itati;Itati-RS;4310652
RS;Itatiba do Sul;Itatiba do Sul-RS;4310702
RS;Ivorá;Ivorá-RS;4310751
RS;Ivoti;Ivoti-RS;4310801
RS;Jaboticaba;Jaboticaba-RS;4310850
RS;Jacuizinho;Jacuizinho-RS;4310876
RS;Jacutinga;Jacutinga-RS;4310900
RS;Jaguarão;Jaguarão-RS;4311007
RS;Jaguari;Jaguari-RS;4311106
RS;Jaquirana;Jaquirana-RS;4311122
RS;Jari;Jari-RS;4311130
RS;Jóia;Jóia-RS;4311155
RS;Júlio de Castilhos;Júlio de Castilhos-RS;4311205
RS;Lagoa Bonita do Sul;Lagoa Bonita do Sul-RS;4311239
RS;Lagoa dos Três Cantos;Lagoa dos Três Cantos-RS;4311270
RS;Lagoa Vermelha;Lagoa Vermelha-RS;4311304
RS;Lagoão;Lagoão-RS;4311254
RS;Lajeado;Lajeado-RS;4311403
RS;Lajeado do Bugre;Lajeado do Bugre-RS;4311429
RS;Lavras do Sul;Lavras do Sul-RS;4311502
RS;Liberato Salzano;Liberato Salzano-RS;4311601
RS;Lindolfo Collor;Lindolfo Collor-RS;4311627
RS;Linha Nova;Linha Nova-RS;4311643
RS;Maçambará;Maçambará-RS;4311718
RS;Machadinho;Machadinho-RS;4311700
RS;Mampituba;Mampituba-RS;4311734
RS;Manoel Viana;Manoel Viana-RS;4311759
RS;Maquiné;Maquiné-RS;4311775
RS;Maratá;Maratá-RS;4311791
RS;Marau;Marau-RS;4311809
RS;Marcelino Ramos;Marcelino Ramos-RS;4311908
RS;Mariana Pimentel;Mariana Pimentel-RS;4311981
RS;Mariano Moro;Mariano Moro-RS;4312005
RS;Marques de Souza;Marques de Souza-RS;4312054
RS;Mata;Mata-RS;4312104
RS;Mato Castelhano;Mato Castelhano-RS;4312138
RS;Mato Leitão;Mato Leitão-RS;4312153
RS;Mato Queimado;Mato Queimado-RS;4312179
RS;Maximiliano de Almeida;Maximiliano de Almeida-RS;4312203
RS;Minas do Leão;Minas do Leão-RS;4312252
RS;Miraguaí;Miraguaí-RS;4312302
RS;Montauri;Montauri-RS;4312351
RS;Monte Alegre dos Campos;Monte Alegre dos Campos-RS;4312377
RS;Monte Belo do Sul;Monte Belo do Sul-RS;4312385
RS;Montenegro;Montenegro-RS;4312401
RS;Mormaço;Mormaço-RS;4312427
RS;Morrinhos do Sul;Morrinhos do Sul-RS;4312443
RS;Morro Redondo;Morro Redondo-RS;4312450
RS;Morro Reuter;Morro Reuter-RS;4312476
RS;Mostardas;Mostardas-RS;4312500
RS;Muçum;Muçum-RS;4312609
RS;Muitos Capões;Muitos Capões-RS;4312617
RS;Muliterno;Muliterno-RS;4312625
RS;Não-Me-Toque;Não-Me-Toque-RS;4312658
RS;Nicolau Vergueiro;Nicolau Vergueiro-RS;4312674
RS;Nonoai;Nonoai-RS;4312708
RS;Nova Alvorada;Nova Alvorada-RS;4312757
RS;Nova Araçá;Nova Araçá-RS;4312807
RS;Nova Bassano;Nova Bassano-RS;4312906
RS;Nova Boa Vista;Nova Boa Vista-RS;4312955
RS;Nova Bréscia;Nova Bréscia-RS;4313003
RS;Nova Candelária;Nova Candelária-RS;4313011
RS;Nova Esperança do Sul;Nova Esperança do Sul-RS;4313037
RS;Nova Hartz;Nova Hartz-RS;4313060
RS;Nova Pádua;Nova Pádua-RS;4313086
RS;Nova Palma;Nova Palma-RS;4313102
RS;Nova Petrópolis;Nova Petrópolis-RS;4313201
RS;Nova Prata;Nova Prata-RS;4313300
RS;Nova Ramada;Nova Ramada-RS;4313334
RS;Nova Roma do Sul;Nova Roma do Sul-RS;4313359
RS;Nova Santa Rita;Nova Santa Rita-RS;4313375
RS;Novo Barreiro;Novo Barreiro-RS;4313490
RS;Novo Cabrais;Novo Cabrais-RS;4313391
RS;Novo Hamburgo;Novo Hamburgo-RS;4313409
RS;Novo Machado;Novo Machado-RS;4313425
RS;Novo Tiradentes;Novo Tiradentes-RS;4313441
RS;Novo Xingu;Novo Xingu-RS;4313466
RS;Osório;Osório-RS;4313508
RS;Paim Filho;Paim Filho-RS;4313607
RS;Palmares do Sul;Palmares do Sul-RS;4313656
RS;Palmeira das Missões;Palmeira das Missões-RS;4313706
RS;Palmitinho;Palmitinho-RS;4313805
RS;Panambi;Panambi-RS;4313904
RS;Pantano Grande;Pantano Grande-RS;4313953
RS;Paraí;Paraí-RS;4314001
RS;Paraíso do Sul;Paraíso do Sul-RS;4314027
RS;Pareci Novo;Pareci Novo-RS;4314035
RS;Parobé;Parobé-RS;4314050
RS;Passa Sete;Passa Sete-RS;4314068
RS;Passo do Sobrado;Passo do Sobrado-RS;4314076
RS;Passo Fundo;Passo Fundo-RS;4314100
RS;Paulo Bento;Paulo Bento-RS;4314134
RS;Paverama;Paverama-RS;4314159
RS;Pedras Altas;Pedras Altas-RS;4314175
RS;Pedro Osório;Pedro Osório-RS;4314209
RS;Pejuçara;Pejuçara-RS;4314308
RS;Pelotas;Pelotas-RS;4314407
RS;Picada Café;Picada Café-RS;4314423
RS;Pinhal;Pinhal-RS;4314456
RS;Pinhal da Serra;Pinhal da Serra-RS;4314464
RS;Pinhal Grande;Pinhal Grande-RS;4314472
RS;Pinheirinho do Vale;Pinheirinho do Vale-RS;4314498
RS;Pinheiro Machado;Pinheiro Machado-RS;4314506
RS;Pinto Bandeira;Pinto Bandeira-RS;4314548
RS;Pirapó;Pirapó-RS;4314555
RS;Piratini;Piratini-RS;4314605
RS;Planalto;Planalto-RS;4314704
RS;Poço das Antas;Poço das Antas-RS;4314753
RS;Pontão;Pontão-RS;4314779
RS;Ponte Preta;Ponte Preta-RS;4314787
RS;Portão;Portão-RS;4314803
RS;Porto Alegre;Porto Alegre-RS;4314902
RS;Porto Lucena;Porto Lucena-RS;4315008
RS;Porto Mauá;Porto Mauá-RS;4315057
RS;Porto Vera Cruz;Porto Vera Cruz-RS;4315073
RS;Porto Xavier;Porto Xavier-RS;4315107
RS;Pouso Novo;Pouso Novo-RS;4315131
RS;Presidente Lucena;Presidente Lucena-RS;4315149
RS;Progresso;Progresso-RS;4315156
RS;Protásio Alves;Protásio Alves-RS;4315172
RS;Putinga;Putinga-RS;4315206
RS;Quaraí;Quaraí-RS;4315305
RS;Quatro Irmãos;Quatro Irmãos-RS;4315313
RS;Quevedos;Quevedos-RS;4315321
RS;Quinze de Novembro;Quinze de Novembro-RS;4315354
RS;Redentora;Redentora-RS;4315404
RS;Relvado;Relvado-RS;4315453
RS;Restinga Sêca;Restinga Sêca-RS;4315503
RS;Rio dos Índios;Rio dos Índios-RS;4315552
RS;Rio Grande;Rio Grande-RS;4315602
RS;Rio Pardo;Rio Pardo-RS;4315701
RS;Riozinho;Riozinho-RS;4315750
RS;Roca Sales;Roca Sales-RS;4315800
RS;Rodeio Bonito;Rodeio Bonito-RS;4315909
RS;Rolador;Rolador-RS;4315958
RS;Rolante;Rolante-RS;4316006
RS;Ronda Alta;Ronda Alta-RS;4316105
RS;Rondinha;Rondinha-RS;4316204
RS;Roque Gonzales;Roque Gonzales-RS;4316303
RS;Rosário do Sul;Rosário do Sul-RS;4316402
RS;Sagrada Família;Sagrada Família-RS;4316428
RS;Saldanha Marinho;Saldanha Marinho-RS;4316436
RS;Salto do Jacuí;Salto do Jacuí-RS;4316451
RS;Salvador das Missões;Salvador das Missões-RS;4316477
RS;Salvador do Sul;Salvador do Sul-RS;4316501
RS;Sananduva;Sananduva-RS;4316600
RS;Santa Bárbara do Sul;Santa Bárbara do Sul-RS;4316709
RS;Santa Cecília do Sul;Santa Cecília do Sul-RS;4316733
RS;Santa Clara do Sul;Santa Clara do Sul-RS;4316758
RS;Santa Cruz do Sul;Santa Cruz do Sul-RS;4316808
RS;Santa Margarida do Sul;Santa Margarida do Sul-RS;4316972
RS;Santa Maria;Santa Maria-RS;4316907
RS;Santa Maria do Herval;Santa Maria do Herval-RS;4316956
RS;Santa Rosa;Santa Rosa-RS;4317202
RS;Santa Tereza;Santa Tereza-RS;4317251
RS;Santa Vitória do Palmar;Santa Vitória do Palmar-RS;4317301
RS;Santana da Boa Vista;Santana da Boa Vista-RS;4317004
RS;Sant'Ana do Livramento;Sant'Ana do Livramento-RS;4317103
RS;Santiago;Santiago-RS;4317400
RS;Santo Ângelo;Santo Ângelo-RS;4317509
RS;Santo Antônio da Patrulha;Santo Antônio da Patrulha-RS;4317608
RS;Santo Antônio das Missões;Santo Antônio das Missões-RS;4317707
RS;Santo Antônio do Palma;Santo Antônio do Palma-RS;4317558
RS;Santo Antônio do Planalto;Santo Antônio do Planalto-RS;4317756
RS;Santo Augusto;Santo Augusto-RS;4317806
RS;Santo Cristo;Santo Cristo-RS;4317905
RS;Santo Expedito do Sul;Santo Expedito do Sul-RS;4317954
RS;São Borja;São Borja-RS;4318002
RS;São Domingos do Sul;São Domingos do Sul-RS;4318051
RS;São Francisco de Assis;São Francisco de Assis-RS;4318101
RS;São Francisco de Paula;São Francisco de Paula-RS;4318200
RS;São Gabriel;São Gabriel-RS;4318309
RS;São Jerônimo;São Jerônimo-RS;4318408
RS;São João da Urtiga;São João da Urtiga-RS;4318424
RS;São João do Polêsine;São João do Polêsine-RS;4318432
RS;São Jorge;São Jorge-RS;4318440
RS;São José das Missões;São José das Missões-RS;4318457
RS;São José do Herval;São José do Herval-RS;4318465
RS;São José do Hortêncio;São José do Hortêncio-RS;4318481
RS;São José do Inhacorá;São José do Inhacorá-RS;4318499
RS;São José do Norte;São José do Norte-RS;4318507
RS;São José do Ouro;São José do Ouro-RS;4318606
RS;São José do Sul;São José do Sul-RS;4318614
RS;São José dos Ausentes;São José dos Ausentes-RS;4318622
RS;São Leopoldo;São Leopoldo-RS;4318705
RS;São Lourenço do Sul;São Lourenço do Sul-RS;4318804
RS;São Luiz Gonzaga;São Luiz Gonzaga-RS;4318903
RS;São Marcos;São Marcos-RS;4319000
RS;São Martinho;São Martinho-RS;4319109
RS;São Martinho da Serra;São Martinho da Serra-RS;4319125
RS;São Miguel das Missões;São Miguel das Missões-RS;4319158
RS;São Nicolau;São Nicolau-RS;4319208
RS;São Paulo das Missões;São Paulo das Missões-RS;4319307
RS;São Pedro da Serra;São Pedro da Serra-RS;4319356
RS;São Pedro das Missões;São Pedro das Missões-RS;4319364
RS;São Pedro do Butiá;São Pedro do Butiá-RS;4319372
RS;São Pedro do Sul;São Pedro do Sul-RS;4319406
RS;São Sebastião do Caí;São Sebastião do Caí-RS;4319505
RS;São Sepé;São Sepé-RS;4319604
RS;São Valentim;São Valentim-RS;4319703
RS;São Valentim do Sul;São Valentim do Sul-RS;4319711
RS;São Valério do Sul;São Valério do Sul-RS;4319737
RS;São Vendelino;São Vendelino-RS;4319752
RS;São Vicente do Sul;São Vicente do Sul-RS;4319802
RS;Sapiranga;Sapiranga-RS;4319901
RS;Sapucaia do Sul;Sapucaia do Sul-RS;4320008
RS;Sarandi;Sarandi-RS;4320107
RS;Seberi;Seberi-RS;4320206
RS;Sede Nova;Sede Nova-RS;4320230
RS;Segredo;Segredo-RS;4320263
RS;Selbach;Selbach-RS;4320305
RS;Senador Salgado Filho;Senador Salgado Filho-RS;4320321
RS;Sentinela do Sul;Sentinela do Sul-RS;4320354
RS;Serafina Corrêa;Serafina Corrêa-RS;4320404
RS;Sério;Sério-RS;4320453
RS;Sertão;Sertão-RS;4320503
RS;Sertão Santana;Sertão Santana-RS;4320552
RS;Sete de Setembro;Sete de Setembro-RS;4320578
RS;Severiano de Almeida;Severiano de Almeida-RS;4320602
RS;Silveira Martins;Silveira Martins-RS;4320651
RS;Sinimbu;Sinimbu-RS;4320677
RS;Sobradinho;Sobradinho-RS;4320701
RS;Soledade;Soledade-RS;4320800
RS;Tabaí;Tabaí-RS;4320859
RS;Tapejara;Tapejara-RS;4320909
RS;Tapera;Tapera-RS;4321006
RS;Tapes;Tapes-RS;4321105
RS;Taquara;Taquara-RS;4321204
RS;Taquari;Taquari-RS;4321303
RS;Taquaruçu do Sul;Taquaruçu do Sul-RS;4321329
RS;Tavares;Tavares-RS;4321352
RS;Tenente Portela;Tenente Portela-RS;4321402
RS;Terra de Areia;Terra de Areia-RS;4321436
RS;Teutônia;Teutônia-RS;4321451
RS;Tio Hugo;Tio Hugo-RS;4321469
RS;Tiradentes do Sul;Tiradentes do Sul-RS;4321477
RS;Toropi;Toropi-RS;4321493
RS;Torres;Torres-RS;4321501
RS;Tramandaí;Tramandaí-RS;4321600
RS;Travesseiro;Travesseiro-RS;4321626
RS;Três Arroios;Três Arroios-RS;4321634
RS;Três Cachoeiras;Três Cachoeiras-RS;4321667
RS;Três Coroas;Três Coroas-RS;4321709
RS;Três de Maio;Três de Maio-RS;4321808
RS;Três Forquilhas;Três Forquilhas-RS;4321832
RS;Três Palmeiras;Três Palmeiras-RS;4321857
RS;Três Passos;Três Passos-RS;4321907
RS;Trindade do Sul;Trindade do Sul-RS;4321956
RS;Triunfo;Triunfo-RS;4322004
RS;Tucunduva;Tucunduva-RS;4322103
RS;Tunas;Tunas-RS;4322152
RS;Tupanci do Sul;Tupanci do Sul-RS;4322186
RS;Tupanciretã;Tupanciretã-RS;4322202
RS;Tupandi;Tupandi-RS;4322251
RS;Tuparendi;Tuparendi-RS;4322301
RS;Turuçu;Turuçu-RS;4322327
RS;Ubiretama;Ubiretama-RS;4322343
RS;União da Serra;União da Serra-RS;4322350
RS;Unistalda;Unistalda-RS;4322376
RS;Uruguaiana;Uruguaiana-RS;4322400
RS;Vacaria;Vacaria-RS;4322509
RS;Vale do Sol;Vale do Sol-RS;4322533
RS;Vale Real;Vale Real-RS;4322541
RS;Vale Verde;Vale Verde-RS;4322525
RS;Vanini;Vanini-RS;4322558
RS;Venâncio Aires;Venâncio Aires-RS;4322608
RS;Vera Cruz;Vera Cruz-RS;4322707
RS;Veranópolis;Veranópolis-RS;4322806
RS;Vespasiano Corrêa;Vespasiano Corrêa-RS;4322855
RS;Viadutos;Viadutos-RS;4322905
RS;Viamão;Viamão-RS;4323002
RS;Vicente Dutra;Vicente Dutra-RS;4323101
RS;Victor Graeff;Victor Graeff-RS;4323200
RS;Vila Flores;Vila Flores-RS;4323309
RS;Vila Lângaro;Vila Lângaro-RS;4323358
RS;Vila Maria;Vila Maria-RS;4323408
RS;Vila Nova do Sul;Vila Nova do Sul-RS;4323457
RS;Vista Alegre;Vista Alegre-RS;4323507
RS;Vista Alegre do Prata;Vista Alegre do Prata-RS;4323606
RS;Vista Gaúcha;Vista Gaúcha-RS;4323705
RS;Vitória das Missões;Vitória das Missões-RS;4323754
RS;Westfália;Westfália-RS;4323770
RS;Xangri-lá;Xangri-lá-RS;4323804
MS;Água Clara;Água Clara-MS;5000203
MS;Alcinópolis;Alcinópolis-MS;5000252
MS;Amambai;Amambai-MS;5000609
MS;Anastácio;Anastácio-MS;5000708
MS;Anaurilândia;Anaurilândia-MS;5000807
MS;Angélica;Angélica-MS;5000856
MS;Antônio João;Antônio João-MS;5000906
MS;Aparecida do Taboado;Aparecida do Taboado-MS;5001003
MS;Aquidauana;Aquidauana-MS;5001102
MS;Aral Moreira;Aral Moreira-MS;5001243
MS;Bandeirantes;Bandeirantes-MS;5001508
MS;Bataguassu;Bataguassu-MS;5001904
MS;Batayporã;Batayporã-MS;5002001
MS;Bela Vista;Bela Vista-MS;5002100
MS;Bodoquena;Bodoquena-MS;5002159
MS;Bonito;Bonito-MS;5002209
MS;Brasilândia;Brasilândia-MS;5002308
MS;Caarapó;Caarapó-MS;5002407
MS;Camapuã;Camapuã-MS;5002605
MS;Campo Grande;Campo Grande-MS;5002704
MS;Caracol;Caracol-MS;5002803
MS;Cassilândia;Cassilândia-MS;5002902
MS;Chapadão do Sul;Chapadão do Sul-MS;5002951
MS;Corguinho;Corguinho-MS;5003108
MS;Coronel Sapucaia;Coronel Sapucaia-MS;5003157
MS;Corumbá;Corumbá-MS;5003207
MS;Costa Rica;Costa Rica-MS;5003256
MS;Coxim;Coxim-MS;5003306
MS;Deodápolis;Deodápolis-MS;5003454
MS;Dois Irmãos do Buriti;Dois Irmãos do Buriti-MS;5003488
MS;Douradina;Douradina-MS;5003504
MS;Dourados;Dourados-MS;5003702
MS;Eldorado;Eldorado-MS;5003751
MS;Fátima do Sul;Fátima do Sul-MS;5003801
MS;Figueirão;Figueirão-MS;5003900
MS;Glória de Dourados;Glória de Dourados-MS;5004007
MS;Guia Lopes da Laguna;Guia Lopes da Laguna-MS;5004106
MS;Iguatemi;Iguatemi-MS;5004304
MS;Inocência;Inocência-MS;5004403
MS;Itaporã;Itaporã-MS;5004502
MS;Itaquiraí;Itaquiraí-MS;5004601
MS;Ivinhema;Ivinhema-MS;5004700
MS;Japorã;Japorã-MS;5004809
MS;Jaraguari;Jaraguari-MS;5004908
MS;Jardim;Jardim-MS;5005004
MS;Jateí;Jateí-MS;5005103
MS;Juti;Juti-MS;5005152
MS;Ladário;Ladário-MS;5005202
MS;Laguna Carapã;Laguna Carapã-MS;5005251
MS;Maracaju;Maracaju-MS;5005400
MS;Miranda;Miranda-MS;5005608
MS;Mundo Novo;Mundo Novo-MS;5005681
MS;Naviraí;Naviraí-MS;5005707
MS;Nioaque;Nioaque-MS;5005806
MS;Nova Alvorada do Sul;Nova Alvorada do Sul-MS;5006002
MS;Nova Andradina;Nova Andradina-MS;5006200
MS;Novo Horizonte do Sul;Novo Horizonte do Sul-MS;5006259
MS;Paraíso das Águas;Paraíso das Águas-MS;5006275
MS;Paranaíba;Paranaíba-MS;5006309
MS;Paranhos;Paranhos-MS;5006358
MS;Pedro Gomes;Pedro Gomes-MS;5006408
MS;Ponta Porã;Ponta Porã-MS;5006606
MS;Porto Murtinho;Porto Murtinho-MS;5006903
MS;Ribas do Rio Pardo;Ribas do Rio Pardo-MS;5007109
MS;Rio Brilhante;Rio Brilhante-MS;5007208
MS;Rio Negro;Rio Negro-MS;5007307
MS;Rio Verde de Mato Grosso;Rio Verde de Mato Grosso-MS;5007406
MS;Rochedo;Rochedo-MS;5007505
MS;Santa Rita do Pardo;Santa Rita do Pardo-MS;5007554
MS;São Gabriel do Oeste;São Gabriel do Oeste-MS;5007695
MS;Selvíria;Selvíria-MS;5007802
MS;Sete Quedas;Sete Quedas-MS;5007703
MS;Sidrolândia;Sidrolândia-MS;5007901
MS;Sonora;Sonora-MS;5007935
MS;Tacuru;Tacuru-MS;5007950
MS;Taquarussu;Taquarussu-MS;5007976
MS;Terenos;Terenos-MS;5008008
MS;Três Lagoas;Três Lagoas-MS;5008305
MS;Vicentina;Vicentina-MS;5008404
MT;Acorizal;Acorizal-MT;5100102
MT;Água Boa;Água Boa-MT;5100201
MT;Alta Floresta;Alta Floresta-MT;5100250
MT;Alto Araguaia;Alto Araguaia-MT;5100300
MT;Alto Boa Vista;Alto Boa Vista-MT;5100359
MT;Alto Garças;Alto Garças-MT;5100409
MT;Alto Paraguai;Alto Paraguai-MT;5100508
MT;Alto Taquari;Alto Taquari-MT;5100607
MT;Apiacás;Apiacás-MT;5100805
MT;Araguaiana;Araguaiana-MT;5101001
